# Created: 2019-11-28 13:05:43.695489
# rshift intensity
76.1738 0.25
76.4989 0.23329999999999984
76.824 0.21669999999999945
77.1491 0.16669999999999874
77.4721 0.13329999999999842
77.7972 0.08329999999999771
78.1223 0.09999999999999787
78.4474 0.21669999999999945
78.7724 0.09999999999999787
79.0975 0.0
79.4204 0.0
79.7454 0.01670000000000016
80.0704 0.09999999999999787
80.3954 0.06669999999999732
80.7204 0.09999999999999787
81.0454 0.18329999999999913
81.3682 0.11669999999999803
81.6931 0.08329999999999771
82.0181 0.14999999999999858
82.343 0.11669999999999803
82.6679 0.06669999999999732
82.9907 0.06669999999999732
83.3156 0.04999999999999716
83.6405 0.08329999999999771
83.9654 0.09999999999999787
84.2903 0.09999999999999787
84.613 0.13329999999999842
84.9378 0.1999999999999993
85.2626 0.033299999999997
85.5875 0.21669999999999945
85.9101 0.08329999999999771
86.2349 0.08329999999999771
86.5597 0.13329999999999842
86.8845 0.11669999999999803
87.2093 0.16669999999999874
87.5319 0.04999999999999716
87.8566 0.11669999999999803
88.1814 0.04999999999999716
88.5061 0.04999999999999716
88.8286 0.08329999999999771
89.1533 0.23329999999999984
89.478 0.033299999999997
89.8027 0.18329999999999913
90.1252 0.18329999999999913
90.4499 0.1999999999999993
90.7745 0.04999999999999716
91.0992 0.18329999999999913
91.4216 0.11669999999999803
91.7462 0.09999999999999787
92.0708 0.16669999999999874
92.3954 0.13329999999999842
92.7179 0.06669999999999732
93.0424 0.06669999999999732
93.367 0.06669999999999732
93.6915 0.14999999999999858
94.0139 0.04999999999999716
94.3384 0.09999999999999787
94.6629 0.09999999999999787
94.9853 0.14999999999999858
95.3098 0.14999999999999858
95.6342 0.04999999999999716
95.9587 0.04999999999999716
96.281 0.09999999999999787
96.6055 0.06669999999999732
96.9299 0.11669999999999803
97.2522 0.14999999999999858
97.5766 0.11669999999999803
97.901 0.04999999999999716
98.2232 0.16669999999999874
98.5476 0.18329999999999913
98.8719 0.14999999999999858
99.1942 0.11669999999999803
99.5185 0.08329999999999771
99.8428 0.11669999999999803
100.165 0.04999999999999716
100.489 0.14999999999999858
100.814 0.16669999999999874
101.136 0.09999999999999787
101.46 0.25
101.784 0.13329999999999842
102.106 0.06669999999999732
102.431 0.11669999999999803
102.755 0.13329999999999842
103.077 0.08329999999999771
103.401 0.06669999999999732
103.725 0.11669999999999803
104.047 0.18329999999999913
104.372 0.08329999999999771
104.696 0.13329999999999842
105.018 0.26670000000000016
105.342 0.0
105.666 0.13329999999999842
105.988 0.08329999999999771
106.312 0.13329999999999842
106.634 0.06669999999999732
106.958 0.18329999999999913
107.282 0.16669999999999874
107.604 0.06669999999999732
107.928 0.11669999999999803
108.252 0.18329999999999913
108.574 0.14999999999999858
108.898 0.11669999999999803
109.22 0.06669999999999732
109.544 0.14999999999999858
109.868 0.14999999999999858
110.19 0.14999999999999858
110.514 0.14999999999999858
110.836 0.13329999999999842
111.159 0.11669999999999803
111.483 0.04999999999999716
111.805 0.08329999999999771
112.129 0.13329999999999842
112.451 0.06669999999999732
112.775 0.04999999999999716
113.096 0.06669999999999732
113.42 0.09999999999999787
113.744 0.13329999999999842
114.066 0.04999999999999716
114.39 0.11669999999999803
114.711 0.09999999999999787
115.035 0.08329999999999771
115.357 0.14999999999999858
115.681 0.08329999999999771
116.004 0.09999999999999787
116.326 0.16669999999999874
116.65 0.06669999999999732
116.971 0.1999999999999993
117.295 0.08329999999999771
117.617 0.08329999999999771
117.94 0.16669999999999874
118.262 0.01670000000000016
118.586 0.16669999999999874
118.907 0.033299999999997
119.231 0.11669999999999803
119.554 0.11669999999999803
119.876 0.033299999999997
120.199 0.09999999999999787
120.521 0.033299999999997
120.845 0.08329999999999771
121.166 0.1999999999999993
121.49 0.06669999999999732
121.811 0.21669999999999945
122.135 0.09999999999999787
122.456 0.18329999999999913
122.78 0.11669999999999803
123.101 0.11669999999999803
123.424 0.18329999999999913
123.746 0.16669999999999874
124.069 0.16669999999999874
124.391 0.13329999999999842
124.714 0.13329999999999842
125.035 0.11669999999999803
125.359 0.08329999999999771
125.68 0.14999999999999858
126.004 0.09999999999999787
126.325 0.16669999999999874
126.648 0.14999999999999858
126.97 0.13329999999999842
127.291 0.18329999999999913
127.614 0.13329999999999842
127.935 0.09999999999999787
128.259 0.14999999999999858
128.58 0.11669999999999803
128.903 0.16669999999999874
129.224 0.16669999999999874
129.548 0.08329999999999771
129.869 0.16669999999999874
130.192 0.13329999999999842
130.513 0.23329999999999984
130.834 0.13329999999999842
131.158 0.21669999999999945
131.479 0.21669999999999945
131.802 0.1999999999999993
132.123 0.14999999999999858
132.446 0.11669999999999803
132.767 0.23329999999999984
133.09 0.06669999999999732
133.411 0.09999999999999787
133.733 0.13329999999999842
134.056 0.04999999999999716
134.377 0.11669999999999803
134.7 0.11669999999999803
135.021 0.13329999999999842
135.342 0.13329999999999842
135.665 0.04999999999999716
135.986 0.16669999999999874
136.309 0.13329999999999842
136.63 0.11669999999999803
136.951 0.13329999999999842
137.274 0.18329999999999913
137.595 0.11669999999999803
137.918 0.04999999999999716
138.238 0.11669999999999803
138.559 0.04999999999999716
138.882 0.09999999999999787
139.203 0.23329999999999984
139.526 0.033299999999997
139.847 0.11669999999999803
140.168 0.13329999999999842
140.491 0.09999999999999787
140.811 0.14999999999999858
141.132 0.11669999999999803
141.455 0.1999999999999993
141.776 0.16669999999999874
142.097 0.23329999999999984
142.419 0.16669999999999874
142.74 0.18329999999999913
143.061 0.21669999999999945
143.384 0.16669999999999874
143.704 0.09999999999999787
144.027 0.25
144.348 0.16669999999999874
144.668 0.13329999999999842
144.991 0.16669999999999874
145.312 0.09999999999999787
145.632 0.21669999999999945
145.955 0.11669999999999803
146.276 0.23329999999999984
146.596 0.04999999999999716
146.917 0.13329999999999842
147.24 0.18329999999999913
147.56 0.16669999999999874
147.881 0.16669999999999874
148.203 0.11669999999999803
148.524 0.09999999999999787
148.844 0.16669999999999874
149.167 0.13329999999999842
149.487 0.11669999999999803
149.808 0.06669999999999732
150.131 0.23329999999999984
150.451 0.16669999999999874
150.771 0.14999999999999858
151.092 0.08329999999999771
151.414 0.18329999999999913
151.735 0.21669999999999945
152.055 0.29999999999999716
152.378 0.11669999999999803
152.698 0.14999999999999858
153.018 0.11669999999999803
153.339 0.08329999999999771
153.661 0.06669999999999732
153.982 0.09999999999999787
154.302 0.18329999999999913
154.622 0.11669999999999803
154.945 0.09999999999999787
155.265 0.13329999999999842
155.585 0.14999999999999858
155.905 0.25
156.228 0.08329999999999771
156.548 0.26670000000000016
156.868 0.13329999999999842
157.188 0.13329999999999842
157.511 0.21669999999999945
157.831 0.16669999999999874
158.151 0.14999999999999858
158.471 0.14999999999999858
158.794 0.13329999999999842
159.114 0.14999999999999858
159.434 0.16669999999999874
159.754 0.366699999999998
160.074 0.08329999999999771
160.396 0.09999999999999787
160.717 0.14999999999999858
161.037 0.13329999999999842
161.357 0.21669999999999945
161.679 0.11669999999999803
161.999 0.25
162.319 0.21669999999999945
162.639 0.13329999999999842
162.959 0.21669999999999945
163.281 0.23329999999999984
163.601 0.16669999999999874
163.921 0.13329999999999842
164.241 0.11669999999999803
164.561 0.14999999999999858
164.881 0.06669999999999732
165.203 0.18329999999999913
165.523 0.18329999999999913
165.843 0.16669999999999874
166.163 0.25
166.483 0.25
166.803 0.16669999999999874
167.125 0.18329999999999913
167.445 0.11669999999999803
167.764 0.21669999999999945
168.084 0.16669999999999874
168.404 0.25
168.724 0.08329999999999771
169.046 0.21669999999999945
169.366 0.1999999999999993
169.685 0.23329999999999984
170.005 0.21669999999999945
170.325 0.11669999999999803
170.645 0.1999999999999993
170.964 0.21669999999999945
171.286 0.14999999999999858
171.606 0.1999999999999993
171.926 0.13329999999999842
172.245 0.21669999999999945
172.565 0.23329999999999984
172.885 0.09999999999999787
173.204 0.18329999999999913
173.524 0.13329999999999842
173.846 0.18329999999999913
174.166 0.21669999999999945
174.485 0.13329999999999842
174.805 0.16669999999999874
175.124 0.08329999999999771
175.444 0.18329999999999913
175.764 0.09999999999999787
176.083 0.09999999999999787
176.403 0.14999999999999858
176.722 0.0
177.044 0.11669999999999803
177.363 0.13329999999999842
177.683 0.16669999999999874
178.002 0.06669999999999732
178.322 0.1999999999999993
178.641 0.14999999999999858
178.961 0.14999999999999858
179.28 0.16669999999999874
179.6 0.14999999999999858
179.919 0.14999999999999858
180.239 0.1999999999999993
180.558 0.18329999999999913
180.877 0.11669999999999803
181.197 0.18329999999999913
181.516 0.16669999999999874
181.838 0.1999999999999993
182.157 0.11669999999999803
182.476 0.04999999999999716
182.796 0.1999999999999993
183.115 0.13329999999999842
183.434 0.13329999999999842
183.754 0.09999999999999787
184.073 0.08329999999999771
184.392 0.16669999999999874
184.712 0.08329999999999771
185.031 0.21669999999999945
185.35 0.14999999999999858
185.669 0.18329999999999913
185.989 0.16669999999999874
186.308 0.21669999999999945
186.627 0.1999999999999993
186.946 0.18329999999999913
187.265 0.23329999999999984
187.585 0.14999999999999858
187.904 0.11669999999999803
188.223 0.14999999999999858
188.542 0.11669999999999803
188.861 0.21669999999999945
