# Created: 2019-11-28 13:05:45.012476
# rshift intensity
76.1738 0.16659999999999897
76.4989 0.23329999999999984
76.824 0.2666000000000004
77.1491 0.1999999999999993
77.4721 0.23329999999999984
77.7972 0.3000000000000007
78.1223 0.16659999999999897
78.4474 0.1999999999999993
78.7724 0.16659999999999897
79.0975 0.13329999999999842
79.4204 0.11659999999999826
79.7454 0.13329999999999842
80.0704 0.09999999999999787
80.3954 0.11659999999999826
80.7204 0.08329999999999771
81.0454 0.11659999999999826
81.3682 0.09999999999999787
81.6931 0.11659999999999826
82.0181 0.18329999999999913
82.343 0.05000000000000071
82.6679 0.18329999999999913
82.9907 0.13329999999999842
83.3156 0.16659999999999897
83.6405 0.0
83.9654 0.16659999999999897
84.2903 0.08329999999999771
84.613 0.09999999999999787
84.9378 0.16659999999999897
85.2626 0.08329999999999771
85.5875 0.06659999999999755
85.9101 0.16659999999999897
86.2349 0.06659999999999755
86.5597 0.08329999999999771
86.8845 0.05000000000000071
87.2093 0.11659999999999826
87.5319 0.11659999999999826
87.8566 0.016600000000000392
88.1814 0.18329999999999913
88.5061 0.13329999999999842
88.8286 0.13329999999999842
89.1533 0.08329999999999771
89.478 0.06659999999999755
89.8027 0.09999999999999787
90.1252 0.09999999999999787
90.4499 0.23329999999999984
90.7745 0.18329999999999913
91.0992 0.09999999999999787
91.4216 0.16659999999999897
91.7462 0.13329999999999842
92.0708 0.09999999999999787
92.3954 0.09999999999999787
92.7179 0.14999999999999858
93.0424 0.18329999999999913
93.367 0.13329999999999842
93.6915 0.16659999999999897
94.0139 0.08329999999999771
94.3384 0.16659999999999897
94.6629 0.11659999999999826
94.9853 0.06659999999999755
95.3098 0.06659999999999755
95.6342 0.11659999999999826
95.9587 0.1999999999999993
96.281 0.09999999999999787
96.6055 0.14999999999999858
96.9299 0.21659999999999968
97.2522 0.11659999999999826
97.5766 0.16825308853202614
97.901 0.2617437696402618
98.2232 0.21710220234515276
98.5476 0.2253859096896278
98.8719 0.1724437730904782
99.1942 0.25483485099635317
99.5185 0.28828239058323746
99.8428 0.2665124256829756
100.165 0.14999999999999858
100.489 0.21659999999999968
100.814 0.13329999999999842
101.136 0.23329999999999984
101.46 0.14999999999999858
101.784 0.2666000000000004
102.106 0.14999999999999858
102.431 0.11659999999999826
102.755 0.18329999999999913
103.077 0.11659999999999826
103.401 0.25
103.725 0.08329999999999771
104.047 0.08329999999999771
104.372 0.14999999999999858
104.696 0.21659999999999968
105.018 0.16659999999999897
105.342 0.14999999999999858
105.666 0.11659999999999826
105.988 0.2666000000000004
106.312 0.16659999999999897
106.634 0.21659999999999968
106.958 0.11659999999999826
107.282 0.14999999999999858
107.604 0.1999999999999993
107.928 0.18329999999999913
108.252 0.14999999999999858
108.574 0.08329999999999771
108.898 0.18329999999999913
109.22 0.13329999999999842
109.544 0.13329999999999842
109.868 0.1999999999999993
110.19 0.06659999999999755
110.514 0.06659999999999755
110.836 0.09999999999999787
111.159 0.14999999999999858
111.483 0.09999999999999787
111.805 0.14999999999999858
112.129 0.05000000000000071
112.451 0.13329999999999842
112.775 0.14999999999999858
113.096 0.23329999999999984
113.42 0.09999999999999787
113.744 0.11659999999999826
114.066 0.1999999999999993
114.39 0.13329999999999842
114.711 0.13329999999999842
115.035 0.14999999999999858
115.357 0.1999999999999993
115.681 0.11659999999999826
116.004 0.14999999999999858
116.326 0.11659999999999826
116.65 0.18329999999999913
116.971 0.13329999999999842
117.295 0.18329999999999913
117.617 0.08329999999999771
117.94 0.16659999999999897
118.262 0.11659999999999826
118.586 0.16659999999999897
118.907 0.08329999999999771
119.231 0.1999999999999993
119.554 0.18329999999999913
119.876 0.14999999999999858
120.199 0.13329999999999842
120.521 0.14999999999999858
120.845 0.09999999999999787
121.166 0.1999999999999993
121.49 0.21659999999999968
121.811 0.14999999999999858
122.135 0.16659999999999897
122.456 0.08329999999999771
122.78 0.18329999999999913
123.101 0.18329999999999913
123.424 0.1999999999999993
123.746 0.21659999999999968
124.069 0.1999999999999993
124.391 0.14999999999999858
124.714 0.06659999999999755
125.035 0.1999999999999993
125.359 0.06659999999999755
125.68 0.09999999999999787
126.004 0.1999999999999993
126.325 0.09999999999999787
126.648 0.21659999999999968
126.97 0.1999999999999993
127.291 0.18329999999999913
127.614 0.23329999999999984
127.935 0.1999999999999993
128.259 0.16659999999999897
128.58 0.11659999999999826
128.903 0.1999999999999993
129.224 0.21659999999999968
129.548 0.16659999999999897
129.869 0.18329999999999913
130.192 0.13329999999999842
130.513 0.21659999999999968
130.834 0.3332999999999977
131.158 0.20556270321417358
131.479 0.20792167712802367
131.802 0.21896892653301236
132.123 0.20618927764543216
132.446 0.20649568132953888
132.767 0.21513152925997403
133.09 0.21248899157395584
133.411 0.1999999999999993
133.733 0.13329999999999842
134.056 0.23329999999999984
134.377 0.13329999999999842
134.7 0.16659999999999897
135.021 0.13329999999999842
135.342 0.16659999999999897
135.665 0.21659999999999968
