# rshift,intensity
80.239390,0.280128
80.551980,0.280130
80.864570,0.280131
81.177160,0.280132
81.489750,0.280133
81.802339,0.280134
82.114929,0.280135
82.427519,0.280136
82.740109,0.280137
83.052699,0.280138
83.365289,0.280139
83.677879,0.280140
83.990469,0.280141
84.303059,0.280142
84.615649,0.280143
84.928239,0.280144
85.240829,0.280146
85.553419,0.280147
85.866009,0.280148
86.178599,0.280149
86.491189,0.280150
86.803779,0.280151
87.116369,0.280152
87.428959,0.280153
87.741549,0.280154
88.054139,0.280155
88.366729,0.280157
88.679319,0.280158
88.991909,0.280159
89.304499,0.280160
89.617089,0.280161
89.929679,0.280162
90.242269,0.280163
90.554859,0.280164
90.867449,0.280166
91.180039,0.280167
91.492629,0.280168
91.805219,0.280169
92.117809,0.280170
92.430399,0.280171
92.742989,0.280172
93.055579,0.280174
93.368169,0.280175
93.680759,0.280176
93.993349,0.280177
94.305939,0.280178
94.618529,0.280179
94.931119,0.280181
95.243709,0.280182
95.556299,0.280183
95.868889,0.280184
96.181479,0.280185
96.494069,0.280186
96.806659,0.280188
97.119249,0.280189
97.431839,0.280190
97.744429,0.280191
98.057019,0.280192
98.369609,0.280194
98.682199,0.280195
98.994789,0.280196
99.307379,0.280197
99.619969,0.280198
99.932559,0.280200
100.245149,0.280201
100.557739,0.280202
100.870329,0.280203
101.182919,0.280205
101.495509,0.280206
101.808099,0.280207
102.120689,0.280208
102.433279,0.280210
102.745869,0.280211
103.058459,0.280212
103.371049,0.280213
103.683639,0.280215
103.996229,0.280216
104.308819,0.280217
104.621409,0.280218
104.933999,0.280220
105.246589,0.280221
105.559179,0.280222
105.871769,0.280223
106.184359,0.280225
106.496949,0.280226
106.809539,0.280227
107.122129,0.280229
107.434719,0.280230
107.747309,0.280231
108.059899,0.280232
108.372489,0.280234
108.685079,0.280235
108.997669,0.280236
109.310259,0.280238
109.622849,0.280239
109.935439,0.280240
110.248029,0.280242
110.560619,0.280243
110.873209,0.280244
111.185799,0.280246
111.498389,0.280247
111.810979,0.280248
112.123569,0.280250
112.436159,0.280251
112.748749,0.280252
113.061339,0.280254
113.373929,0.280255
113.686519,0.280256
113.999109,0.280258
114.311699,0.280259
114.624289,0.280260
114.936879,0.280262
115.249469,0.280263
115.562059,0.280265
115.874649,0.280266
116.187239,0.280267
116.499829,0.280269
116.812419,0.280270
117.125009,0.280272
117.437599,0.280273
117.750189,0.280274
118.062779,0.280276
118.375369,0.280277
118.687959,0.280279
119.000549,0.280280
119.313139,0.280281
119.625729,0.280283
119.938319,0.280284
120.250909,0.280286
120.563499,0.280287
120.876089,0.280289
121.188679,0.280290
121.501269,0.280291
121.813859,0.280293
122.126449,0.280294
122.439039,0.280296
122.751629,0.280297
123.064219,0.280299
123.376809,0.280300
123.689399,0.280302
124.001989,0.280303
124.314579,0.280305
124.627169,0.280306
124.939759,0.280308
125.252349,0.280309
125.564939,0.280311
125.877529,0.280312
126.190119,0.280314
126.502709,0.280315
126.815299,0.280317
127.127889,0.280318
127.440479,0.280320
127.753069,0.280321
128.065659,0.280323
128.378249,0.280324
128.690839,0.280326
129.003429,0.280327
129.316019,0.280329
129.628609,0.280331
129.941199,0.280332
130.253789,0.280334
130.566379,0.280335
130.878969,0.280337
131.191559,0.280338
131.504149,0.280340
131.816739,0.280341
132.129329,0.280343
132.441919,0.280345
132.754509,0.280346
133.067099,0.280348
133.379689,0.280349
133.692279,0.280351
134.004869,0.280353
134.317459,0.280354
134.630049,0.280356
134.942639,0.280358
135.255229,0.280359
135.567819,0.280361
135.880409,0.280362
136.192999,0.280364
136.505589,0.280366
