# rshift,intensity
79.631922,0.164279
79.944203,0.164280
80.256484,0.164281
80.568764,0.164281
80.881045,0.164282
81.193326,0.164283
81.505606,0.164283
81.817887,0.164284
82.130167,0.164285
82.442448,0.164285
82.754729,0.164286
83.067009,0.164287
83.379290,0.164287
83.691571,0.164288
84.003851,0.164289
84.316132,0.164289
84.628413,0.164290
84.940693,0.164291
85.252974,0.164291
85.565255,0.164292
85.877535,0.164293
86.189816,0.164293
86.502097,0.164294
86.814377,0.164295
87.126658,0.164296
87.438939,0.164296
87.751219,0.164297
88.063500,0.164298
88.375781,0.164298
88.688061,0.164299
89.000342,0.164300
89.312623,0.164300
89.624903,0.164301
89.937184,0.164302
90.249464,0.164303
90.561745,0.164303
90.874026,0.164304
91.186306,0.164305
91.498587,0.164305
91.810868,0.164306
92.123148,0.164307
92.435429,0.164308
92.747710,0.164308
93.059990,0.164309
93.372271,0.164310
93.684552,0.164310
93.996832,0.164311
94.309113,0.164312
94.621394,0.164313
94.933674,0.164313
95.245955,0.164314
95.558236,0.164315
95.870516,0.164316
96.182797,0.164316
96.495078,0.164317
96.807358,0.164318
97.119639,0.164319
97.431920,0.164319
97.744200,0.164320
98.056481,0.164321
98.368761,0.164322
98.681042,0.164322
98.993323,0.164323
99.305603,0.164324
99.617884,0.164325
99.930165,0.164325
100.242445,0.164326
100.554726,0.164327
100.867007,0.164328
101.179287,0.164329
101.491568,0.164329
101.803849,0.164330
102.116129,0.164331
102.428410,0.164332
102.740691,0.164332
103.052971,0.164333
103.365252,0.164334
103.677533,0.164335
103.989813,0.164336
104.302094,0.164336
104.614375,0.164337
104.926655,0.164338
105.238936,0.164339
105.551216,0.164340
105.863497,0.164340
106.175778,0.164341
106.488058,0.164342
106.800339,0.164343
107.112620,0.164344
107.424900,0.164344
107.737181,0.164345
108.049462,0.164346
108.361742,0.164347
108.674023,0.164348
108.986304,0.164349
109.298584,0.164349
109.610865,0.164350
109.923146,0.164351
110.235426,0.164352
110.547707,0.164353
110.859988,0.164354
111.172268,0.164354
111.484549,0.164355
111.796830,0.164356
112.109110,0.164357
112.421391,0.164358
112.733672,0.164359
113.045952,0.164360
113.358233,0.164360
113.670513,0.164361
113.982794,0.164362
114.295075,0.164363
114.607355,0.164364
114.919636,0.164365
115.231917,0.164366
115.544197,0.164367
115.856478,0.164367
116.168759,0.164368
116.481039,0.164369
116.793320,0.164370
117.105601,0.164371
117.417881,0.164372
117.730162,0.164373
118.042443,0.164374
118.354723,0.164375
118.667004,0.164375
118.979285,0.164376
119.291565,0.164377
119.603846,0.164378
119.916127,0.164379
120.228407,0.164380
120.540688,0.164381
120.852968,0.164382
121.165249,0.164383
121.477530,0.164384
121.789810,0.164385
122.102091,0.164386
122.414372,0.164386
122.726652,0.164387
123.038933,0.164388
123.351214,0.164389
123.663494,0.164390
123.975775,0.164391
124.288056,0.164392
124.600336,0.164393
124.912617,0.164394
125.224898,0.164395
125.537178,0.164396
125.849459,0.164397
126.161740,0.164398
126.474020,0.164399
126.786301,0.164400
127.098582,0.164401
127.410862,0.164402
127.723143,0.164403
128.035424,0.164404
128.347704,0.164405
128.659985,0.164406
128.972265,0.164407
129.284546,0.164408
129.596827,0.164409
129.909107,0.164410
130.221388,0.164411
130.533669,0.164412
130.845949,0.164413
131.158230,0.164414
131.470511,0.164415
131.782791,0.164416
132.095072,0.164417
132.407353,0.164418
132.719633,0.164419
133.031914,0.164420
133.344195,0.164421
133.656475,0.164422
133.968756,0.164423
134.281037,0.164424
134.593317,0.164425
134.905598,0.164426
135.217879,0.164427
135.530159,0.164428
135.842440,0.164429
136.154720,0.164430
136.467001,0.164431
136.779282,0.164432
137.091562,0.164433
137.403843,0.164435
137.716124,0.164436
138.028404,0.164437
138.340685,0.164438
138.652966,0.164439
138.965246,0.164440
139.277527,0.164441
139.589808,0.164442
139.902088,0.164443
140.214369,0.164444
140.526650,0.164445
140.838930,0.164447
141.151211,0.164448
141.463492,0.164449
141.775772,0.164450
142.088053,0.164451
142.400334,0.164452
142.712614,0.164453
143.024895,0.164454
143.337176,0.164456
143.649456,0.164457
143.961737,0.164458
144.274017,0.164459
144.586298,0.164460
144.898579,0.164461
145.210859,0.164462
145.523140,0.164464
145.835421,0.164465
146.147701,0.164466
146.459982,0.164467
146.772263,0.164468
147.084543,0.164469
147.396824,0.164471
147.709105,0.164472
148.021385,0.164473
148.333666,0.164474
148.645947,0.164475
148.958227,0.164477
149.270508,0.164478
149.582789,0.164479
149.895069,0.164480
150.207350,0.164481
150.519631,0.164483
150.831911,0.164484
151.144192,0.164485
151.456472,0.164486
151.768753,0.164487
152.081034,0.164489
152.393314,0.164490
152.705595,0.164491
153.017876,0.164492
153.330156,0.164494
153.642437,0.164495
153.954718,0.164496
154.266998,0.164498
154.579279,0.164499
154.891560,0.164500
155.203840,0.164501
155.516121,0.164503
155.828402,0.164504
156.140682,0.164505
156.452963,0.164506
156.765244,0.164508
157.077524,0.164509
157.389805,0.164510
157.702086,0.164512
158.014366,0.164513
158.326647,0.164514
158.638928,0.164516
158.951208,0.164517
159.263489,0.164518
159.575769,0.164520
159.888050,0.164521
160.200331,0.164522
160.512611,0.164524
160.824892,0.164525
161.137173,0.164526
161.449453,0.164528
161.761734,0.164529
162.074015,0.164530
162.386295,0.164532
162.698576,0.164533
163.010857,0.164535
163.323137,0.164536
163.635418,0.164537
163.947699,0.164539
164.259979,0.164540
164.572260,0.164542
164.884541,0.164543
165.196821,0.164544
165.509102,0.164546
165.821383,0.164547
166.133663,0.164549
166.445944,0.164550
166.758224,0.164552
167.070505,0.164553
167.382786,0.164554
167.695066,0.164556
168.007347,0.164557
168.319628,0.164559
168.631908,0.164560
168.944189,0.164562
169.256470,0.164563
169.568750,0.164565
169.881031,0.164566
170.193312,0.164568
170.505592,0.164569
170.817873,0.164571
171.130154,0.164572
171.442434,0.164574
171.754715,0.164575
172.066996,0.164577
172.379276,0.164578
172.691557,0.164580
173.003838,0.164581
173.316118,0.164583
173.628399,0.164584
173.940680,0.164586
174.252960,0.164588
174.565241,0.164589
174.877521,0.164591
175.189802,0.164592
175.502083,0.164594
175.814363,0.164595
176.126644,0.164597
176.438925,0.164599
176.751205,0.164600
177.063486,0.164602
177.375767,0.164603
177.688047,0.164605
178.000328,0.164607
178.312609,0.164608
178.624889,0.164610
178.937170,0.164612
179.249451,0.164613
179.561731,0.164615
179.874012,0.164617
180.186293,0.164618
180.498573,0.164620
180.810854,0.164622
181.123135,0.164623
181.435415,0.164625
181.747696,0.164627
182.059977,0.164628
182.372257,0.164630
182.684538,0.164632
182.996818,0.164633
183.309099,0.164635
183.621380,0.164637
183.933660,0.164639
184.245941,0.164640
184.558222,0.164642
184.870502,0.164644
185.182783,0.164646
185.495064,0.164647
185.807344,0.164649
186.119625,0.164651
186.431906,0.164653
186.744186,0.164654
187.056467,0.164656
187.368748,0.164658
187.681028,0.164660
187.993309,0.164662
188.305590,0.164664
188.617870,0.164665
188.930151,0.164667
189.242432,0.164669
189.554712,0.164671
189.866993,0.164673
190.179273,0.164675
190.491554,0.164676
190.803835,0.164678
191.116115,0.164680
191.428396,0.164682
191.740677,0.164684
192.052957,0.164686
192.365238,0.164688
192.677519,0.164690
192.989799,0.164692
193.302080,0.164694
193.614361,0.164696
193.926641,0.164698
194.238922,0.164699
194.551203,0.164701
194.863483,0.164703
195.175764,0.164705
195.488045,0.164707
195.800325,0.164709
196.112606,0.164711
196.424887,0.164713
196.737167,0.164715
197.049448,0.164717
197.361729,0.164719
197.674009,0.164721
197.986290,0.164724
198.298570,0.164726
198.610851,0.164728
198.923132,0.164730
199.235412,0.164732
199.547693,0.164734
199.859974,0.164736
200.172254,0.164738
200.484535,0.164740
200.796816,0.164742
201.109096,0.164744
201.421377,0.164747
201.733658,0.164749
202.045938,0.164751
202.358219,0.164753
202.670500,0.164755
202.982780,0.164757
203.295061,0.164759
203.607342,0.164762
203.919622,0.164764
204.231903,0.164766
204.544184,0.164768
204.856464,0.164770
205.168745,0.164773
205.481025,0.164775
205.793306,0.164777
206.105587,0.164779
206.417867,0.164782
206.730148,0.164784
207.042429,0.164786
207.354709,0.164789
207.666990,0.164791
207.979271,0.164793
208.291551,0.164796
208.603832,0.164798
208.916113,0.164800
209.228393,0.164803
209.540674,0.164805
209.852955,0.164807
210.165235,0.164810
210.477516,0.164812
210.789797,0.164814
211.102077,0.164817
211.414358,0.164819
211.726639,0.164822
212.038919,0.164824
212.351200,0.164827
212.663481,0.164829
212.975761,0.164831
213.288042,0.164834
213.600322,0.164836
213.912603,0.164839
214.224884,0.164841
214.537164,0.164844
214.849445,0.164846
215.161726,0.164849
215.474006,0.164851
215.786287,0.164854
216.098568,0.164857
216.410848,0.164859
216.723129,0.164862
217.035410,0.164864
217.347690,0.164867
217.659971,0.164870
217.972252,0.164872
218.284532,0.164875
218.596813,0.164877
218.909094,0.164880
219.221374,0.164883
219.533655,0.164885
219.845936,0.164888
220.158216,0.164891
220.470497,0.164894
220.782777,0.164896
