# rshift,intensity
79.480055,0.168350
79.792491,0.168351
80.104926,0.168351
80.417361,0.168352
80.729796,0.168352
81.042232,0.168353
81.354667,0.168353
81.667102,0.168354
81.979537,0.168354
82.291973,0.168355
82.604408,0.168355
82.916843,0.168356
83.229278,0.168356
83.541714,0.168357
83.854149,0.168357
84.166584,0.168358
84.479019,0.168358
84.791455,0.168359
85.103890,0.168360
85.416325,0.168360
85.728760,0.168361
86.041196,0.168361
86.353631,0.168362
86.666066,0.168362
86.978501,0.168363
87.290937,0.168363
87.603372,0.168364
87.915807,0.168364
88.228242,0.168365
88.540678,0.168365
88.853113,0.168366
89.165548,0.168367
89.477983,0.168367
89.790419,0.168368
90.102854,0.168368
90.415289,0.168369
90.727724,0.168369
91.040160,0.168370
91.352595,0.168370
91.665030,0.168371
91.977465,0.168372
92.289901,0.168372
92.602336,0.168373
92.914771,0.168373
93.227206,0.168374
93.539642,0.168374
93.852077,0.168375
94.164512,0.168376
94.476947,0.168376
94.789383,0.168377
95.101818,0.168377
95.414253,0.168378
95.726688,0.168378
96.039124,0.168379
96.351559,0.168380
96.663994,0.168380
96.976429,0.168381
97.288865,0.168381
97.601300,0.168382
97.913735,0.168383
98.226170,0.168383
98.538606,0.168384
98.851041,0.168384
99.163476,0.168385
99.475911,0.168386
99.788347,0.168386
100.100782,0.168387
100.413217,0.168387
100.725652,0.168388
101.038088,0.168389
101.350523,0.168389
101.662958,0.168390
101.975393,0.168390
102.287829,0.168391
102.600264,0.168392
102.912699,0.168392
103.225134,0.168393
103.537570,0.168394
103.850005,0.168394
104.162440,0.168395
104.474875,0.168395
104.787311,0.168396
105.099746,0.168397
105.412181,0.168397
105.724616,0.168398
106.037051,0.168399
106.349487,0.168399
106.661922,0.168400
106.974357,0.168400
107.286792,0.168401
107.599228,0.168402
107.911663,0.168402
108.224098,0.168403
108.536533,0.168404
108.848969,0.168404
109.161404,0.168405
109.473839,0.168406
109.786274,0.168406
110.098710,0.168407
110.411145,0.168408
110.723580,0.168408
111.036015,0.168409
111.348451,0.168410
111.660886,0.168410
111.973321,0.168411
112.285756,0.168412
112.598192,0.168412
112.910627,0.168413
113.223062,0.168414
113.535497,0.168414
113.847933,0.168415
114.160368,0.168416
114.472803,0.168416
114.785238,0.168417
115.097674,0.168418
115.410109,0.168418
115.722544,0.168419
116.034979,0.168420
116.347415,0.168420
116.659850,0.168421
116.972285,0.168422
117.284720,0.168423
117.597156,0.168423
117.909591,0.168424
118.222026,0.168425
118.534461,0.168425
118.846897,0.168426
119.159332,0.168427
119.471767,0.168427
119.784202,0.168428
120.096638,0.168429
120.409073,0.168430
120.721508,0.168430
121.033943,0.168431
121.346379,0.168432
121.658814,0.168433
121.971249,0.168433
122.283684,0.168434
122.596120,0.168435
122.908555,0.168435
123.220990,0.168436
