# rshift,intensity
86.617796,0.228311
86.929514,0.228317
87.241232,0.228322
87.552950,0.228328
87.864669,0.228334
88.176387,0.228340
88.488105,0.228346
88.799823,0.228352
89.111542,0.228358
89.423260,0.228363
89.734978,0.228369
90.046696,0.228375
90.358415,0.228381
90.670133,0.228387
90.981851,0.228393
91.293569,0.228399
91.605288,0.228406
91.917006,0.228412
92.228724,0.228418
92.540442,0.228424
92.852161,0.228430
93.163879,0.228436
93.475597,0.228442
93.787315,0.228448
94.099034,0.228455
94.410752,0.228461
94.722470,0.228467
95.034188,0.228473
95.345907,0.228480
95.657625,0.228486
95.969343,0.228492
96.281061,0.228499
96.592780,0.228505
96.904498,0.228511
97.216216,0.228518
97.527934,0.228524
97.839653,0.228531
98.151371,0.228537
98.463089,0.228544
98.774807,0.228550
99.086526,0.228557
99.398244,0.228563
99.709962,0.228570
100.021681,0.228576
100.333399,0.228583
100.645117,0.228590
100.956835,0.228596
101.268554,0.228603
101.580272,0.228610
101.891990,0.228616
102.203708,0.228623
102.515427,0.228630
102.827145,0.228637
103.138863,0.228643
103.450581,0.228650
103.762300,0.228657
104.074018,0.228664
104.385736,0.228671
104.697454,0.228678
105.009173,0.228685
105.320891,0.228692
105.632609,0.228699
105.944327,0.228706
106.256046,0.228713
106.567764,0.228720
106.879482,0.228727
107.191200,0.228734
107.502919,0.228741
107.814637,0.228748
108.126355,0.228755
108.438073,0.228763
108.749792,0.228770
109.061510,0.228777
109.373228,0.228784
109.684946,0.228792
109.996665,0.228799
110.308383,0.228806
110.620101,0.228814
110.931819,0.228821
111.243538,0.228828
111.555256,0.228836
111.866974,0.228843
112.178692,0.228851
112.490411,0.228858
112.802129,0.228866
113.113847,0.228873
113.425565,0.228881
113.737284,0.228889
114.049002,0.228896
114.360720,0.228904
114.672438,0.228912
114.984157,0.228919
115.295875,0.228927
115.607593,0.228935
115.919311,0.228943
116.231030,0.228950
116.542748,0.228958
116.854466,0.228966
117.166184,0.228974
117.477903,0.228982
117.789621,0.228990
118.101339,0.228998
118.413057,0.229006
118.724776,0.229014
119.036494,0.229022
119.348212,0.229030
119.659930,0.229038
119.971649,0.229046
120.283367,0.229054
120.595085,0.229063
120.906803,0.229071
121.218522,0.229079
