# rshift,intensity
81.150590,0.258052
81.462562,0.258052
81.774534,0.258053
82.086506,0.258054
82.398478,0.258054
82.710450,0.258055
83.022422,0.258056
83.334394,0.258056
83.646366,0.258057
83.958338,0.258058
84.270310,0.258059
84.582282,0.258059
84.894253,0.258060
85.206225,0.258061
85.518197,0.258062
85.830169,0.258062
86.142141,0.258063
86.454113,0.258064
86.766085,0.258065
87.078057,0.258065
87.390029,0.258066
87.702001,0.258067
88.013973,0.258067
88.325945,0.258068
88.637917,0.258069
88.949888,0.258070
89.261860,0.258070
89.573832,0.258071
89.885804,0.258072
90.197776,0.258073
90.509748,0.258073
90.821720,0.258074
91.133692,0.258075
91.445664,0.258076
91.757636,0.258077
92.069608,0.258077
92.381580,0.258078
92.693552,0.258079
93.005523,0.258080
93.317495,0.258080
93.629467,0.258081
93.941439,0.258082
94.253411,0.258083
94.565383,0.258084
94.877355,0.258084
95.189327,0.258085
95.501299,0.258086
95.813271,0.258087
96.125243,0.258087
96.437215,0.258088
96.749187,0.258089
97.061158,0.258090
97.373130,0.258091
97.685102,0.258091
97.997074,0.258092
98.309046,0.258093
98.621018,0.258094
98.932990,0.258095
99.244962,0.258096
99.556934,0.258096
99.868906,0.258097
100.180878,0.258098
100.492850,0.258099
100.804822,0.258100
101.116793,0.258100
101.428765,0.258101
101.740737,0.258102
102.052709,0.258103
102.364681,0.258104
102.676653,0.258105
102.988625,0.258105
103.300597,0.258106
103.612569,0.258107
103.924541,0.258108
104.236513,0.258109
104.548485,0.258110
104.860457,0.258111
105.172428,0.258111
105.484400,0.258112
105.796372,0.258113
106.108344,0.258114
106.420316,0.258115
106.732288,0.258116
107.044260,0.258117
107.356232,0.258117
107.668204,0.258118
107.980176,0.258119
108.292148,0.258120
108.604120,0.258121
108.916092,0.258122
109.228063,0.258123
109.540035,0.258124
109.852007,0.258124
110.163979,0.258125
110.475951,0.258126
110.787923,0.258127
111.099895,0.258128
111.411867,0.258129
111.723839,0.258130
112.035811,0.258131
112.347783,0.258132
112.659755,0.258133
112.971727,0.258133
113.283698,0.258134
